"date","age","age_group","dose1","pct_dose1","complete","pct_complete"
2021-11-12,"75+",9,21885673,95,19127698,83.5
2021-11-11,"75+",9,21857124,95,19115941,83.5
2021-11-10,"75+",9,21828935,95,19105130,83.4
2021-11-09,"75+",9,21794667,95,19092096,83.4
2021-11-08,"75+",9,21761050,95,19079637,83.3
2021-11-07,"75+",9,21732776,94.9,19069152,83.3
2021-11-06,"75+",9,21725068,94.8,19066835,83.2
2021-11-05,"75+",9,21710942,94.8,19061959,83.2
2021-11-04,"75+",9,21677729,94.6,19049320,83.2
2021-11-03,"75+",9,21640278,94.5,19034709,83.1
2021-11-02,"75+",9,21600469,94.3,19020045,83
2021-11-01,"75+",9,21560054,94.1,19005000,83
2021-10-31,"75+",9,21522662,94,18991407,82.9
2021-10-30,"75+",9,21512154,93.9,18988406,82.9
2021-10-29,"75+",9,21494414,93.8,18982383,82.9
2021-10-28,"75+",9,21453946,93.7,18967007,82.8
2021-10-27,"75+",9,21409212,93.5,18949997,82.7
2021-10-26,"75+",9,21362213,93.3,18932716,82.7
2021-10-25,"75+",9,21315904,93.1,18915775,82.6
2021-10-24,"75+",9,21270326,92.9,18900286,82.5
2021-10-23,"75+",9,21257783,92.8,18896729,82.5
2021-10-22,"75+",9,21237452,92.7,18889685,82.5
2021-10-21,"75+",9,21204814,92.6,18877034,82.4
2021-10-20,"75+",9,21185142,92.5,18867550,82.4
2021-10-19,"75+",9,21166002,92.4,18858217,82.3
2021-10-18,"75+",9,21146361,92.3,18848855,82.3
2021-10-17,"75+",9,21128020,92.2,18840161,82.3
2021-10-16,"75+",9,21123524,92.2,18838345,82.2
2021-10-15,"75+",9,21115167,92.2,18834722,82.2
2021-10-14,"75+",9,21095821,92.1,18824655,82.2
2021-10-13,"75+",9,21074901,92,18814183,82.1
2021-10-12,"75+",9,21053772,91.9,18804079,82.1
2021-10-11,"75+",9,21031325,91.8,18793561,82
2021-10-10,"75+",9,21010898,91.7,18784511,82
2021-10-09,"75+",9,21004974,91.7,18782321,82
2021-10-08,"75+",9,20995410,91.7,18777852,82
2021-10-07,"75+",9,20972606,91.6,18766919,81.9
2021-10-06,"75+",9,20947782,91.5,18755576,81.9
2021-10-05,"75+",9,20922847,91.3,18743727,81.8
2021-10-04,"75+",9,20897165,91.2,18731856,81.8
2021-10-03,"75+",9,20871930,91.1,18721280,81.7
2021-10-02,"75+",9,20864781,91.1,18718530,81.7
2021-10-01,"75+",9,20852785,91,18713243,81.7
2021-09-30,"75+",9,20825304,90.9,18700114,81.6
2021-09-29,"75+",9,20794928,90.8,18686325,81.6
2021-09-28,"75+",9,20762612,90.6,18672521,81.5
2021-09-27,"75+",9,20728201,90.5,18658418,81.5
2021-09-26,"75+",9,20693129,90.3,18646477,81.4
2021-09-25,"75+",9,20682823,90.3,18643069,81.4
2021-09-24,"75+",9,20665754,90.2,18636725,81.4
2021-09-23,"75+",9,20646315,90.1,18625424,81.3
2021-09-22,"75+",9,20635516,90.1,18616159,81.3
2021-09-21,"75+",9,20625850,90,18607054,81.2
2021-09-20,"75+",9,20615686,90,18597509,81.2
2021-09-19,"75+",9,20605584,90,18588743,81.2
2021-09-18,"75+",9,20602680,89.9,18586538,81.1
2021-09-17,"75+",9,20597731,89.9,18582182,81.1
2021-09-16,"75+",9,20587569,89.9,18571774,81.1
2021-09-15,"75+",9,20577708,89.8,18561154,81
2021-09-14,"75+",9,20567827,89.8,18550556,81
2021-09-13,"75+",9,20557615,89.7,18540433,80.9
2021-09-12,"75+",9,20547336,89.7,18531149,80.9
2021-09-11,"75+",9,20544400,89.7,18528855,80.9
2021-09-10,"75+",9,20539070,89.7,18524131,80.9
2021-09-09,"75+",9,20526464,89.6,18512767,80.8
2021-09-08,"75+",9,20514031,89.6,18501373,80.8
2021-09-07,"75+",9,20501865,89.5,18490214,80.7
2021-09-06,"75+",9,20490097,89.5,18477408,80.7
2021-09-05,"75+",9,20488227,89.4,18475270,80.7
2021-09-04,"75+",9,20484699,89.4,18472783,80.6
2021-09-03,"75+",9,20479011,89.4,18468128,80.6
2021-09-02,"75+",9,20465686,89.3,18456206,80.6
2021-09-01,"75+",9,20451403,89.3,18444207,80.5
2021-08-31,"75+",9,20437067,89.2,18432112,80.5
2021-08-30,"75+",9,20422893,89.2,18420187,80.4
2021-08-29,"75+",9,20409221,89.1,18408910,80.4
2021-08-28,"75+",9,20404982,89.1,18405848,80.4
2021-08-27,"75+",9,20397794,89.1,18399683,80.3
2021-08-26,"75+",9,20382366,89,18386406,80.3
2021-08-25,"75+",9,20366328,88.9,18373161,80.2
2021-08-24,"75+",9,20350847,88.8,18360838,80.2
2021-08-23,"75+",9,20335325,88.8,18348903,80.1
2021-08-22,"75+",9,20321661,88.7,18337619,80.1
2021-08-21,"75+",9,20317787,88.7,18334805,80
2021-08-20,"75+",9,20310600,88.7,18329245,80
2021-08-19,"75+",9,20294925,88.6,18316690,80
2021-08-18,"75+",9,20278633,88.5,18304694,79.9
2021-08-17,"75+",9,20261802,88.5,18292741,79.9
2021-08-16,"75+",9,20245653,88.4,18281477,79.8
2021-08-15,"75+",9,20231154,88.3,18271494,79.8
2021-08-14,"75+",9,20226876,88.3,18268781,79.8
2021-08-13,"75+",9,20220022,88.3,18263988,79.7
2021-08-12,"75+",9,20208029,88.2,18254662,79.7
2021-08-11,"75+",9,20195330,88.2,18245219,79.7
2021-08-10,"75+",9,20183333,88.1,18236762,79.6
2021-08-09,"75+",9,20170783,88.1,18228343,79.6
2021-08-08,"75+",9,20159474,88,18220940,79.5
2021-08-07,"75+",9,20156454,88,18219196,79.5
2021-08-06,"75+",9,20150699,88,18215658,79.5
2021-08-05,"75+",9,20137152,87.9,18207892,79.5
2021-08-04,"75+",9,20122897,87.9,18199897,79.5
2021-08-03,"75+",9,20109155,87.8,18192428,79.4
2021-08-02,"75+",9,20095941,87.7,18185103,79.4
2021-08-01,"75+",9,20084121,87.7,18179207,79.4
2021-07-31,"75+",9,20080874,87.7,18177543,79.4
2021-07-30,"75+",9,20075072,87.6,18174133,79.3
2021-07-29,"75+",9,20061775,87.6,18166414,79.3
2021-07-28,"75+",9,20048839,87.5,18158593,79.3
2021-07-27,"75+",9,20036207,87.5,18150723,79.2
2021-07-26,"75+",9,20023625,87.4,18143390,79.2
2021-07-25,"75+",9,20012452,87.4,18137777,79.2
2021-07-24,"75+",9,20009581,87.4,18136751,79.2
2021-07-23,"75+",9,20004065,87.3,18133285,79.2
2021-07-22,"75+",9,19991927,87.3,18125573,79.1
2021-07-21,"75+",9,19979595,87.2,18117290,79.1
2021-07-20,"75+",9,19968183,87.2,18109003,79.1
2021-07-19,"75+",9,19957334,87.1,18101417,79
2021-07-18,"75+",9,19948537,87.1,18094901,79
2021-07-17,"75+",9,19946494,87.1,18093309,79
2021-07-16,"75+",9,19942262,87.1,18089764,79
2021-07-15,"75+",9,19933855,87,18081766,78.9
2021-07-14,"75+",9,19925263,87,18073436,78.9
2021-07-13,"75+",9,19917190,87,18064917,78.9
2021-07-12,"75+",9,19909467,86.9,18057161,78.8
2021-07-11,"75+",9,19902457,86.9,18050066,78.8
2021-07-10,"75+",9,19900808,86.9,18048442,78.8
2021-07-09,"75+",9,19897010,86.9,18044564,78.8
2021-07-08,"75+",9,19888512,86.8,18035613,78.7
2021-07-07,"75+",9,19879562,86.8,18025970,78.7
2021-07-06,"75+",9,19871375,86.8,18016545,78.7
2021-07-05,"75+",9,19863488,86.7,18007072,78.6
2021-07-04,"75+",9,19859232,86.7,18002253,78.6
2021-07-03,"75+",9,19858740,86.7,18001734,78.6
2021-07-02,"75+",9,19855305,86.7,17998089,78.6
2021-07-01,"75+",9,19847522,86.6,17989232,78.5
2021-06-30,"75+",9,19838861,86.6,17979432,78.5
2021-06-29,"75+",9,19830722,86.6,17969771,78.5
2021-06-28,"75+",9,19822775,86.5,17960281,78.4
2021-06-27,"75+",9,19816247,86.5,17953545,78.4
2021-06-26,"75+",9,19814556,86.5,17951501,78.4
2021-06-25,"75+",9,19810660,86.5,17946495,78.3
2021-06-24,"75+",9,19801760,86.4,17935956,78.3
2021-06-23,"75+",9,19792466,86.4,17924266,78.3
2021-06-22,"75+",9,19782576,86.4,17912109,78.2
2021-06-21,"75+",9,19773450,86.3,17899766,78.1
2021-06-20,"75+",9,19765861,86.3,17891636,78.1
2021-06-19,"75+",9,19764310,86.3,17889295,78.1
2021-06-18,"75+",9,19760316,86.3,17883336,78.1
2021-06-17,"75+",9,19751124,86.2,17869908,78
2021-06-16,"75+",9,19740978,86.2,17854213,77.9
2021-06-15,"75+",9,19730855,86.1,17838293,77.9
2021-06-14,"75+",9,19720940,86.1,17821866,77.8
2021-06-13,"75+",9,19713103,86.1,17808168,77.7
2021-06-12,"75+",9,19711417,86.1,17804436,77.7
2021-06-11,"75+",9,19706911,86,17795618,77.7
2021-06-10,"75+",9,19696753,86,17777443,77.6
2021-06-09,"75+",9,19685091,85.9,17758084,77.5
2021-06-08,"75+",9,19674111,85.9,17739225,77.4
2021-06-07,"75+",9,19663173,85.8,17720568,77.4
2021-06-06,"75+",9,19653888,85.8,17704824,77.3
2021-06-05,"75+",9,19651420,85.8,17701025,77.3
2021-06-04,"75+",9,19645618,85.8,17691362,77.2
2021-06-03,"75+",9,19633819,85.7,17670937,77.1
2021-06-02,"75+",9,19621067,85.7,17649052,77.1
2021-06-01,"75+",9,19608035,85.6,17625911,76.9
2021-05-31,"75+",9,19594731,85.5,17599657,76.8
2021-05-30,"75+",9,19592976,85.5,17595912,76.8
2021-05-29,"75+",9,19590260,85.5,17591713,76.8
2021-05-28,"75+",9,19584219,85.5,17581885,76.8
2021-05-27,"75+",9,19570676,85.4,17557503,76.7
2021-05-26,"75+",9,19554529,85.4,17529558,76.5
2021-05-25,"75+",9,19538052,85.3,17501254,76.4
2021-05-24,"75+",9,19521193,85.2,17473332,76.3
2021-05-23,"75+",9,19506474,85.2,17449936,76.2
2021-05-22,"75+",9,19502168,85.1,17443104,76.2
2021-05-21,"75+",9,19492476,85.1,17425867,76.1
2021-05-20,"75+",9,19473185,85,17391957,75.9
2021-05-19,"75+",9,19450987,84.9,17354071,75.8
2021-05-18,"75+",9,19428723,84.8,17317974,75.6
2021-05-17,"75+",9,19406580,84.7,17282451,75.5
2021-05-16,"75+",9,19388314,84.6,17253487,75.3
2021-05-15,"75+",9,19383079,84.6,17244690,75.3
2021-05-14,"75+",9,19371125,84.6,17223340,75.2
2021-05-13,"75+",9,19348349,84.5,17185112,75
2021-05-12,"75+",9,19326403,84.4,17143401,74.8
2021-05-11,"75+",9,19303560,84.3,17101333,74.7
2021-05-10,"75+",9,19279677,84.2,17059171,74.5
2021-05-09,"75+",9,19261924,84.1,17026626,74.3
2021-05-08,"75+",9,19257870,84.1,17018996,74.3
2021-05-07,"75+",9,19245296,84,16995932,74.2
2021-05-06,"75+",9,19219663,83.9,16950113,74
2021-05-05,"75+",9,19190470,83.8,16897565,73.8
2021-05-04,"75+",9,19161574,83.7,16843989,73.5
2021-05-03,"75+",9,19133158,83.5,16792749,73.3
2021-05-02,"75+",9,19111071,83.4,16751411,73.1
2021-05-01,"75+",9,19104148,83.4,16740335,73.1
2021-04-30,"75+",9,19087556,83.3,16713460,73
2021-04-29,"75+",9,19054817,83.2,16661210,72.7
2021-04-28,"75+",9,19018859,83,16596944,72.5
2021-04-27,"75+",9,18982928,82.9,16530756,72.2
2021-04-26,"75+",9,18948142,82.7,16468357,71.9
2021-04-25,"75+",9,18920892,82.6,16420540,71.7
2021-04-24,"75+",9,18911865,82.6,16407626,71.6
2021-04-23,"75+",9,18890579,82.5,16372603,71.5
2021-04-22,"75+",9,18854693,82.3,16306535,71.2
2021-04-21,"75+",9,18814250,82.1,16226947,70.8
2021-04-20,"75+",9,18775897,82,16145017,70.5
2021-04-19,"75+",9,18738529,81.8,16065767,70.1
2021-04-18,"75+",9,18708906,81.7,16000916,69.9
2021-04-17,"75+",9,18699277,81.6,15980903,69.8
2021-04-16,"75+",9,18674382,81.5,15929467,69.5
2021-04-15,"75+",9,18634318,81.4,15836041,69.1
2021-04-14,"75+",9,18587148,81.1,15729626,68.7
2021-04-13,"75+",9,18538195,80.9,15624204,68.2
2021-04-12,"75+",9,18490266,80.7,15522805,67.8
2021-04-11,"75+",9,18439603,80.5,15425583,67.3
2021-04-10,"75+",9,18422594,80.4,15390026,67.2
2021-04-09,"75+",9,18378885,80.2,15302132,66.8
2021-04-08,"75+",9,18306260,79.9,15152329,66.2
2021-04-07,"75+",9,18223226,79.6,14975211,65.4
2021-04-06,"75+",9,18140269,79.2,14801088,64.6
2021-04-05,"75+",9,18064756,78.9,14631310,63.9
2021-04-04,"75+",9,18007382,78.6,14493435,63.3
2021-04-03,"75+",9,17997443,78.6,14467752,63.2
2021-04-02,"75+",9,17961887,78.4,14375632,62.8
2021-04-01,"75+",9,17895014,78.1,14205484,62
2021-03-31,"75+",9,17803509,77.7,13971316,61
2021-03-30,"75+",9,17711388,77.3,13745881,60
2021-03-29,"75+",9,17629530,77,13535162,59.1
2021-03-28,"75+",9,17564151,76.7,13372014,58.4
2021-03-27,"75+",9,17543105,76.6,13310669,58.1
2021-03-26,"75+",9,17491868,76.4,13162684,57.5
2021-03-25,"75+",9,17398646,76,12915958,56.4
2021-03-24,"75+",9,17292351,75.5,12665578,55.3
2021-03-23,"75+",9,17186363,75,12440554,54.3
2021-03-22,"75+",9,17085953,74.6,12262826,53.5
2021-03-21,"75+",9,17002634,74.2,12132995,53
2021-03-20,"75+",9,16972702,74.1,12077299,52.7
2021-03-19,"75+",9,16895201,73.8,11946892,52.2
2021-03-18,"75+",9,16767232,73.2,11743737,51.3
2021-03-17,"75+",9,16619812,72.6,11518712,50.3
2021-03-16,"75+",9,16482414,72,11290162,49.3
2021-03-15,"75+",9,16345818,71.4,11071243,48.3
2021-03-14,"75+",9,16236345,70.9,10890206,47.5
2021-03-13,"75+",9,16193371,70.7,10815010,47.2
2021-03-12,"75+",9,16090223,70.2,10617742,46.4
2021-03-11,"75+",9,15913597,69.5,10307842,45
2021-03-10,"75+",9,15700174,68.5,9995647,43.6
2021-03-09,"75+",9,15493278,67.6,9698469,42.3
2021-03-08,"75+",9,15300586,66.8,9441785,41.2
2021-03-07,"75+",9,15143067,66.1,9245232,40.4
2021-03-06,"75+",9,15077261,65.8,9173815,40.1
2021-03-05,"75+",9,14934415,65.2,8980969,39.2
2021-03-04,"75+",9,14691754,64.1,8660302,37.8
2021-03-03,"75+",9,14416819,62.9,8310491,36.3
2021-03-02,"75+",9,14154907,61.8,7966810,34.8
2021-03-01,"75+",9,13920621,60.8,7673279,33.5
2021-02-28,"75+",9,13729482,59.9,7429291,32.4
2021-02-27,"75+",9,13645730,59.6,7340123,32
2021-02-26,"75+",9,13458305,58.8,7081069,30.9
2021-02-25,"75+",9,13163562,57.5,6675233,29.1
2021-02-24,"75+",9,12866692,56.2,6246883,27.3
2021-02-23,"75+",9,12616587,55.1,5848193,25.5
2021-02-22,"75+",9,12430490,54.3,5507011,24
2021-02-21,"75+",9,12303590,53.7,5237019,22.9
2021-02-20,"75+",9,12247849,53.5,5129020,22.4
2021-02-19,"75+",9,12119873,52.9,4899878,21.4
2021-02-18,"75+",9,11945935,52.2,4549997,19.9
2021-02-17,"75+",9,11744752,51.3,4214363,18.4
2021-02-16,"75+",9,11512794,50.3,3874291,16.9
2021-02-15,"75+",9,11311697,49.4,3617042,15.8
2021-02-14,"75+",9,11153096,48.7,3432593,15
2021-02-13,"75+",9,11071743,48.3,3360347,14.7
2021-02-12,"75+",9,10862783,47.4,3180327,13.9
2021-02-11,"75+",9,10523617,45.9,2859896,12.5
2021-02-10,"75+",9,10182198,44.5,2540922,11.1
2021-02-09,"75+",9,9836081,42.9,2247619,9.8
2021-02-08,"75+",9,9540257,41.6,2001567,8.7
2021-02-07,"75+",9,9292441,40.6,1810444,7.9
2021-02-06,"75+",9,9213758,40.2,1767304,7.7
2021-02-05,"75+",9,8962189,39.1,1658427,7.2
2021-02-04,"75+",9,8572025,37.4,1459228,6.4
2021-02-03,"75+",9,8148931,35.6,1251178,5.5
2021-02-02,"75+",9,7747177,33.8,1072892,4.7
2021-02-01,"75+",9,7440961,32.5,914562,4
2021-01-31,"75+",9,7192215,31.4,779940,3.4
2021-01-30,"75+",9,7087156,30.9,744445,3.3
2021-01-29,"75+",9,6825836,29.8,687834,3
2021-01-28,"75+",9,6386225,27.9,605956,2.6
2021-01-27,"75+",9,5926272,25.9,511770,2.2
2021-01-26,"75+",9,5506818,24,419726,1.8
2021-01-25,"75+",9,5149284,22.5,340384,1.5
2021-01-24,"75+",9,4861692,21.2,280989,1.2
2021-01-23,"75+",9,4761641,20.8,265416,1.2
2021-01-22,"75+",9,4511181,19.7,242954,1.1
2021-01-21,"75+",9,4063700,17.7,225456,1
2021-01-20,"75+",9,3611701,15.8,199524,0.9
2021-01-19,"75+",9,3238295,14.1,156015,0.7
2021-01-18,"75+",9,2930806,12.8,119467,0.5
2021-01-17,"75+",9,2713512,11.8,91639,0.4
2021-01-16,"75+",9,2633239,11.5,86730,0.4
2021-01-15,"75+",9,2467773,10.8,79485,0.3
2021-01-14,"75+",9,2178750,9.5,72919,0.3
2021-01-13,"75+",9,1868698,8.2,65729,0.3
2021-01-12,"75+",9,1599894,7,50869,0.2
2021-01-11,"75+",9,1367933,6,36970,0.2
2021-01-10,"75+",9,1186135,5.2,25993,0.1
2021-01-09,"75+",9,1141887,5,24608,0.1
2021-01-08,"75+",9,1062140,4.6,22238,0.1
2021-01-07,"75+",9,916597,4,16361,0.1
2021-01-06,"75+",9,761334,3.3,11486,0.1
2021-01-05,"75+",9,622764,2.7,6996,0
2021-01-04,"75+",9,509823,2.2,5005,0
2021-01-03,"75+",9,420895,1.8,3661,0
2021-01-02,"75+",9,398885,1.7,3484,0
2021-01-01,"75+",9,350105,1.5,3133,0
2020-12-31,"75+",9,331486,1.4,2576,0
2020-12-30,"75+",9,292536,1.3,2196,0
2020-12-29,"75+",9,208760,0.9,1591,0
2020-12-28,"75+",9,141677,0.6,1154,0
2020-12-27,"75+",9,93112,0.4,810,0
2020-12-26,"75+",9,86725,0.4,759,0
2020-12-25,"75+",9,78558,0.3,698,0
2020-12-24,"75+",9,77785,0.3,693,0
2020-12-23,"75+",9,70426,0.3,639,0
2020-12-22,"75+",9,48279,0.2,542,0
2020-12-21,"75+",9,31971,0.1,498,0
2020-12-20,"75+",9,20288,0.1,458,0
2020-12-19,"75+",9,18611,0.1,435,0
2020-12-18,"75+",9,15963,0.1,403,0
2020-12-17,"75+",9,10840,0,377,0
2020-12-16,"75+",9,7335,0,361,0
2020-12-15,"75+",9,4173,0,353,0
2020-12-14,"75+",9,3002,0,339,0
2020-12-13,"75+",9,2912,0,336,0
